rank,employer_id,n_periods,n_gap_periods,longest_run,n_late_paid,total_expected,total_actual,total_shortfall,median_gap_pct,run_start,run_end,first_gap_period,cum_shortfall_pct,status,reason,score_c,score_c_norm
866,EMP-0803,12,0,0,0,2260671000.0,2257340000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
867,EMP-0804,12,0,0,0,3616437000.0,3614363000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
868,EMP-0805,12,0,0,0,1181819000.0,1179450000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
869,EMP-0806,12,0,0,0,2956950000.0,2970582000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
870,EMP-0807,12,0,0,0,2237752000.0,2240306000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
871,EMP-0808,12,0,0,0,1259758000.0,1263694000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
872,EMP-0809,12,0,0,0,2336403000.0,2340722000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
873,EMP-0810,12,0,0,0,1320825000.0,1320230000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
874,EMP-0811,2,0,0,0,594806000.0,597137000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
875,EMP-0813,12,0,0,0,2066335000.0,2070637000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
876,EMP-0814,12,0,0,0,2209427000.0,2212543000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
877,EMP-0815,12,0,0,0,3621636000.0,3613163000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
878,EMP-0816,12,0,0,0,1678258000.0,1685083000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
879,EMP-0819,12,0,0,0,139436000.0,139646000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
880,EMP-0820,12,0,0,0,146548000.0,146622000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
881,EMP-0822,12,0,0,0,117187000.0,116955000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
882,EMP-0824,12,0,0,0,167678000.0,167859000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
883,EMP-0825,12,0,0,0,192751000.0,192791000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
884,EMP-0827,12,0,0,0,127498000.0,127565000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
885,EMP-0828,12,0,0,0,70107000.0,70014000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
886,EMP-0830,12,0,0,0,126731000.0,126897000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
887,EMP-0831,12,0,0,0,68785000.0,68574000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
888,EMP-0832,12,0,0,0,102377000.0,102326000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
889,EMP-0833,12,0,0,0,170646000.0,171955000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
890,EMP-0834,12,0,0,0,124408000.0,124331000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
891,EMP-0835,12,0,0,0,195490000.0,196042000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
892,EMP-0837,12,0,0,0,74293000.0,74253000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
893,EMP-0839,2,0,0,0,28057000.0,28211000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
894,EMP-0842,12,0,0,0,68216000.0,68374000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
895,EMP-0845,12,0,0,0,142809000.0,142301000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
896,EMP-0847,12,0,0,0,117187000.0,117226000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
897,EMP-0848,12,0,0,0,49872000.0,49879000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
898,EMP-0849,12,0,0,0,125442000.0,125890000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
899,EMP-0851,12,0,0,0,144762000.0,145023000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
900,EMP-0852,12,0,0,0,214956000.0,215719000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
901,EMP-0853,12,0,0,0,181724000.0,182085000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
902,EMP-0855,12,0,0,0,187584000.0,187380000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
903,EMP-0857,12,0,0,0,146789000.0,147390000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
904,EMP-0858,12,0,0,0,180368000.0,181153000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
905,EMP-0859,12,0,0,0,161113000.0,161108000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
906,EMP-0862,2,0,0,0,60041000.0,59619000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
907,EMP-0863,12,0,0,0,342183000.0,340738000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
908,EMP-0864,12,0,0,0,438799000.0,439750000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
909,EMP-0865,12,0,0,0,368985000.0,369102000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
910,EMP-0866,12,0,0,0,127938000.0,127859000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
911,EMP-0871,12,0,0,0,407641000.0,407574000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
912,EMP-0872,12,0,0,0,299241000.0,298792000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
913,EMP-0873,12,0,0,0,169643000.0,169573000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
914,EMP-0875,12,0,0,0,193764000.0,194365000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
915,EMP-0876,12,0,0,0,462225000.0,462901000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
916,EMP-0877,12,0,0,0,388111000.0,389865000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
917,EMP-0878,12,0,0,0,198879000.0,198990000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
918,EMP-0879,12,0,0,0,445199000.0,446233000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
919,EMP-0880,12,0,0,0,340453000.0,341196000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
920,EMP-0881,12,0,0,0,131337000.0,131701000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
921,EMP-0882,12,0,0,0,301261000.0,301736000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
922,EMP-0883,12,0,0,0,275872000.0,275990000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
923,EMP-0885,12,0,0,0,998039000.0,996014000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
924,EMP-0886,12,0,0,0,1205800000.0,1203539000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
925,EMP-0888,12,0,0,0,986854000.0,986308000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
926,EMP-0889,12,0,0,0,1266444000.0,1266097000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
927,EMP-0890,12,0,0,0,865286000.0,868296000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
928,EMP-0891,12,0,0,0,1334905000.0,1340169000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
929,EMP-0892,12,0,0,0,937051000.0,940882000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
930,EMP-0894,12,0,0,0,1433002000.0,1434421000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
931,EMP-0895,12,0,0,0,512969000.0,514405000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
932,EMP-0896,12,0,0,0,803261000.0,804044000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
933,EMP-0897,12,0,0,0,1721292000.0,1721171000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
934,EMP-0898,12,0,0,0,1207972000.0,1205667000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
935,EMP-0899,12,0,0,0,1374417000.0,1376650000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
936,EMP-0900,12,0,0,0,1024743000.0,1025879000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
937,EMP-0901,12,0,0,0,1152150000.0,1151524000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
938,EMP-0902,12,0,0,0,1384924000.0,1390692000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
939,EMP-0903,12,0,0,0,1465028000.0,1467563000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
940,EMP-0904,12,0,0,0,1191639000.0,1191490000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
941,EMP-0905,12,0,0,0,736881000.0,736785000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
942,EMP-0906,12,0,0,0,720138000.0,722553000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
943,EMP-0907,12,0,0,0,1536588000.0,1530627000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
944,EMP-0908,12,0,0,0,740109000.0,738655000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
945,EMP-0909,12,0,0,0,962634000.0,964882000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
946,EMP-0910,12,0,0,0,531534000.0,533750000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
947,EMP-0912,12,0,0,0,1187915000.0,1190233000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
948,EMP-0913,12,0,0,0,1457917000.0,1460322000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
949,EMP-0914,12,0,0,0,656051000.0,653719000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
950,EMP-0916,12,0,0,0,670390000.0,670898000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
951,EMP-0918,12,0,0,0,573256000.0,571435000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
952,EMP-0919,12,0,0,0,35449000.0,35516000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
953,EMP-0920,12,0,0,0,42430000.0,42552000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
954,EMP-0923,12,0,0,0,32540000.0,32646000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
955,EMP-0924,12,0,0,0,57154000.0,57000000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
956,EMP-0926,12,0,0,0,39479000.0,39689000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
957,EMP-0927,12,0,0,0,63861000.0,63767000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
958,EMP-0928,12,0,0,0,53229000.0,53287000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
959,EMP-0930,2,0,0,0,9482000.0,9477000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
960,EMP-0931,12,0,0,0,24439000.0,24350000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
961,EMP-0932,12,0,0,0,51803000.0,51905000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
962,EMP-0933,12,0,0,0,66947000.0,66727000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
963,EMP-0934,12,0,0,0,52118000.0,52448000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
964,EMP-0937,12,0,0,0,27047000.0,27007000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
965,EMP-0938,12,0,0,0,52981000.0,52944000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
966,EMP-0939,12,0,0,0,27024000.0,26996000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
967,EMP-0941,12,0,0,0,47071000.0,47049000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
968,EMP-0942,12,0,0,0,26869000.0,27054000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
969,EMP-0945,12,0,0,0,51083000.0,51289000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
970,EMP-0946,12,0,0,0,34008000.0,33971000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
971,EMP-0948,12,0,0,0,24633000.0,24564000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
972,EMP-0949,12,0,0,0,46695000.0,46803000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
973,EMP-0950,12,0,0,0,66109000.0,66304000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
974,EMP-0951,12,0,0,0,83105000.0,83038000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
975,EMP-0952,12,0,0,0,32765000.0,32781000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
976,EMP-0953,12,0,0,0,332175000.0,331852000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
977,EMP-0954,12,0,0,0,176668000.0,176486000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
978,EMP-0956,12,0,0,0,329220000.0,329729000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
979,EMP-0958,12,0,0,0,122240000.0,121719000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
980,EMP-0959,12,0,0,0,95276000.0,95266000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
981,EMP-0960,12,0,0,0,145057000.0,146386000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
982,EMP-0962,12,0,0,0,129228000.0,129439000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
983,EMP-0964,12,0,0,0,364356000.0,364821000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
984,EMP-0965,12,0,0,0,308267000.0,310357000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
985,EMP-0966,12,0,0,0,282446000.0,282592000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
986,EMP-0970,12,0,0,0,179155000.0,179465000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
987,EMP-0971,12,0,0,0,225893000.0,225245000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
988,EMP-0975,12,0,0,0,251867000.0,252352000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
989,EMP-0976,12,0,0,0,344875000.0,344815000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
990,EMP-0979,12,0,0,0,107112000.0,106784000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
991,EMP-0981,12,0,0,0,279856000.0,281146000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
992,EMP-0984,12,0,0,0,100913000.0,100522000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
993,EMP-0985,12,0,0,0,305989000.0,304506000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
994,EMP-0986,12,0,0,0,272483000.0,272733000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
995,EMP-0987,12,0,0,0,1352243000.0,1350626000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
996,EMP-0989,12,0,0,0,638152000.0,637624000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
997,EMP-0990,12,0,0,0,896006000.0,894156000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
998,EMP-0991,12,0,0,0,1139362000.0,1138678000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
999,EMP-0992,12,0,0,0,386353000.0,386462000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
1000,EMP-0993,12,0,0,0,1407263000.0,1406338000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
1001,EMP-0996,12,0,0,0,1292636000.0,1292433000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
1002,EMP-0997,12,0,0,0,1194782000.0,1193730000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
1003,EMP-0998,12,0,0,0,698676000.0,696821000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
1004,EMP-0999,12,0,0,0,577208000.0,580112000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
